Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
605,"KL Miller, F Alfaro-Almagro, NK Bangerter…","Multimodal population brain imaging in the UK Biobank prospective epidemiological study",2016,"Nature …","nature.com","https://www.nature.com/neuro/journal/v19/n11/abs/nn.4393.html","https://scholar.google.com/scholar?cites=7961435954864978584&as_sdt=2005&sciodt=0,5&hl=en",156,"2021-02-09 14:31:30","","","","",,,,,605,121.00,151,4,5,"Page 1. NATURE NEUROSCIENCE VOLUME 19 | NUMBER 11 | NOVEMBER 2016 1523 The primary clinical role of brain imaging to date has been in diagnosis and monitoring of disease progression, rather than providing …"
0,"S Yokobori, G Hergenroeder, E Suehiro…","Abstracts from The 12th Symposium of the International Neurotrauma Society February 1–4, 2016 Cape Town, South Africa",2016,"Journal of …","liebertpub.com","https://www.liebertpub.com/doi/full/10.1089/neu.2016.29005.abstracts","",157,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,4,5,"Page 1. Abstracts from The 12 th Symposium of the International Neurotrauma Society February 1–4, 2016 Cape Town, South Africa Please note there are gaps in the abstract numbering. There are no missing abstracts. JOURNAL …"
0,"A Hojjati","Distributed record and replay blackbox for acute care medical devices",2016,"","ideals.illinois.edu","https://www.ideals.illinois.edu/handle/2142/92963","",158,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"Page 1. c 2016 Avesta Hojjati Page 2. DISTRIBUTED RECORD AND REPLAY BLACKBOX FOR ACUTE CARE MEDICAL DEVICES BY AVESTA HOJJATI THESIS Submitted in partial fulfillment of the requirements for the degree …"
14,"DA Soeder, R Permeh, G Golomb, M Wolff","Static feature extraction from structured files",2016,"US Patent 9,262,296","Google Patents","https://patents.google.com/patent/US9262296B1/en","https://scholar.google.com/scholar?cites=5481370941446619235&as_sdt=2005&sciodt=0,5&hl=en",159,"2021-02-09 14:31:30","","","","",,,,,14,2.80,4,4,5,"US9262296B1 - Static feature extraction from structured files - Google Patents. Static feature extraction from structured files. Download PDF Info. Publication number US9262296B1. US9262296B1 US14/169,808 US201414169808A …"
7,"M Servajean, A Joly, D Shasha…","Crowdsourcing thousands of specialized labels: a bayesian active training approach",2017,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7819540/","https://scholar.google.com/scholar?cites=17158005793721060954&as_sdt=2005&sciodt=0,5&hl=en",160,"2021-02-09 14:31:30","","","","",,,,,7,1.75,2,4,4,"… State-of-the-art crowdsourcing algorithms generally aim at resolving two main issues: 1) Task assignment: Each task requires some skills to be performed and each worker is associated with some of those skills. The goal is to assign tasks to qualified users …"
7,"MA Hopkins, ME Schaake…","System and methods for generating treebanks for natural language processing by modifying parser operation through introduction of constraints on parse tree …",2016,"US Patent App. 15 …","Google Patents","https://patents.google.com/patent/US20160259851A1/en","https://scholar.google.com/scholar?cites=17391668287722661923&as_sdt=2005&sciodt=0,5&hl=en",161,"2021-02-09 14:31:30","","","","",,,,,7,1.40,2,3,5,"US20160259851A1 - System and methods for generating treebanks for natural language processing by modifying parser operation through introduction of constraints on parse tree structure - Google Patents. System and methods …"
0,"N Sadr Lahijany","Multimodal Signal Processing for Diagnosis of Cardiorespiratory Disorders",2017,"","ses.library.usyd.edu.au","https://ses.library.usyd.edu.au/handle/2123/17636","",162,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"… apnoea detection capability. The performance of the apnoea detection was evaluated using the three automated machine learning algorithms of linear discriminant analysis (LDA), extreme learning machine (ELM) and support vector machine (SVM) …"
2,"M Sommer, S Tomforde","Concepts for resilient traffic management based on organic computing",2016,"","opus.bibliothek.uni-augsburg.de","https://opus.bibliothek.uni-augsburg.de/opus4/frontdoor/index/index/docId/3827","https://scholar.google.com/scholar?cites=11277654936090213353&as_sdt=2005&sciodt=0,5&hl=en",163,"2021-02-09 14:31:30","","","","",,,,,2,0.40,1,2,5,"… and Hannover have been used for comparison purposes [Tom12] as well as related techniques from the state of the art … prediction/forecast methods for each intersection controller need to be selected and implemented, and automated machine learning techniques need to be …"
21,"S Komanduri","Modeling the adversary to evaluate password strength with limited samples",2016,"","reports-archive.adm.cs.cmu.edu","http://reports-archive.adm.cs.cmu.edu/anon/anon/usr/ftp/usr0/ftp/isr2016/CMU-ISR-16-101.pdf","https://scholar.google.com/scholar?cites=6955586738503748786&as_sdt=2005&sciodt=0,5&hl=en",164,"2021-02-09 14:31:30","PDF","","","",,,,,21,4.20,21,1,5,"… Page 19. 1.3. thesis statement 9 The takeaway from this exercise is that accurately characterizing password distributions requires more samples than are feasible to collect. This issue is discussed in more depth in Section 2.5.1. The current state of the art, which relies …"
0,"M Hemmje, W Westera, R Riesta, R Kommeren","D6. 3–Semantic Content Annotation Support",,"core.ac.uk","","https://core.ac.uk/download/pdf/55539391.pdf","",165,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,4,,"… services. Our model is extensible and provides both a content-oriented feature extraction process based on state-of-the-art language technologies, as well as a comprehensive representation of discourse centered on cohesion …"
94,"J Qadir, A Ali, R ur Rasool…","Crisis analytics: big data-driven crisis response",2016,"Journal of …","jhumanitarianaction.springeropen …","https://jhumanitarianaction.springeropen.com/articles/10.1186/s41018-016-0013-9","https://scholar.google.com/scholar?cites=9942164556182635449&as_sdt=2005&sciodt=0,5&hl=en",166,"2021-02-09 14:31:30","HTML","","","",,,,,94,18.80,24,4,5,"Disasters have long been a scourge for humanity. With the advances in technology (in terms of computing, communications, and the ability to process, and analyze big data), our ability to respond to disasters is at an inflection point. There is great optimism that big data tools can be …"
2,"SM Abdulrahman","Improving Algorithm Selection Methods using Meta-Learning by Considering Accuracy and Run Time",2017,"","repositorio-aberto.up.pt","https://repositorio-aberto.up.pt/bitstream/10216/104210/2/192541.zip","https://scholar.google.com/scholar?cites=11309497770121592061&as_sdt=2005&sciodt=0,5&hl=en",167,"2021-02-09 14:31:30","PDF","","","",,,,,2,0.50,2,1,4,"… This thesis is organized as follows: In Chapter 2, we give an overview of algorithms selection framework and a survey of the practice and state of the art in the field of meta-learning … and Meta-learning This chapter covers the state of the art in the field Machine Learning (ML) and …"
0,"塩田哲哉, 及川一樹, 澤田雅人","サンプリングを用いた機械学習パイプライン探索手法",2017,"人工知能学会全国大会論文集 第 31 …","jstage.jst.go.jp","https://www.jstage.jst.go.jp/article/pjsai/JSAI2017/0/JSAI2017_3Q17in1/_article/-char/ja/","",168,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,3,4,"… Automated machine learning mainly aims to optimize pipelines, eg preprocessing selection, algorithm selection and hyperparameter … Challenge[4] というデー タ分析大会が 2016 年に開催されている． AutoML Challenge で継続的に上位入賞をしている state-of- the-art な手法の …"
9,"M Wojnowicz, G Chisholm, M Wolff, DA Soeder…","Wavelet decomposition of software entropy to identify malware",2016,"US Patent …","Google Patents","https://patents.google.com/patent/US9465940B1/en","https://scholar.google.com/scholar?cites=11313857103179190490&as_sdt=2005&sciodt=0,5&hl=en",169,"2021-02-09 14:31:30","","","","",,,,,9,1.80,2,5,5,"US9465940B1 - Wavelet decomposition of software entropy to identify malware - Google Patents. Wavelet decomposition of software entropy to identify malware. Download PDF Info. Publication number US9465940B1. US9465940B1 …"
0,"B Huang","Application of Image Processing Techniques in Molecular Imaging of Cancer",,"downloads.hindawi.com","","https://downloads.hindawi.com/journals/specialissues/375492.pdf","",170,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,,"… Deep learning as a state-of- the-art machine learning technique may solve the challenges aforementioned by abstracting higher level features and improving the predictions from data with deep and complex neural network structures [4]. 1.1. Deep Learning …"
19,"IIRG Morris, W McGinnis","Dynamically updated predictive modeling of systems and processes",2016,"US Patent App. 15/134,048","Google Patents","https://patents.google.com/patent/US20160350671A1/en","https://scholar.google.com/scholar?cites=14644107457371704434&as_sdt=2005&sciodt=0,5&hl=en",171,"2021-02-09 14:31:30","","","","",,,,,19,3.80,10,2,5,"US20160350671A1 - Dynamically updated predictive modeling of systems and processes - Google Patents. Dynamically updated predictive modeling of systems and processes. Download PDF Info. Publication number US20160350671A1 …"
1,"M Elmahgiubi","An Efficient Framework for Automatic Algorithm Selection using Meta-Learning",2016,"","atrium.lib.uoguelph.ca","http://atrium.lib.uoguelph.ca/xmlui/handle/10214/9972","https://scholar.google.com/scholar?cites=4112780493617628794&as_sdt=2005&sciodt=0,5&hl=en",172,"2021-02-09 14:31:30","","","","",,,,,1,0.20,1,1,5,"Page 1. An Efficient Framework for Automatic Algorithm Selection using Meta-Learning by Mohammed Elmahgiubi A thesis presented to the University of Guelph In partial fulfillment of requirements for the degree of Master of Applied Science in Engineering …"
3,"AR Pérez","Surrogate-assisted evolutionary multi-objective full model selection",2016,"","delta.cs.cinvestav.mx","http://delta.cs.cinvestav.mx/~ccoello/tesis/thesis-rosales.pdf.gz","https://scholar.google.com/scholar?cites=5960170964475148530&as_sdt=2005&sciodt=0,5&hl=en",173,"2021-02-09 14:31:30","PDF","","","",,,,,3,0.60,3,1,5,"… EN-MOMS-PbE shows a competitive performance when compared to state of the art model selection methods … During the last few years, the interest for developing methods leading toward an automated machine learning algorithm has significantly increased …"
0,"F Fowley","A Fuzzy Load Balancer for Adaptive Fault Tolerance Management in Cloud Platforms",2017,"Service-Oriented and Cloud Computing: 6th IFIP WG …","Springer","https://link.springer.com/content/pdf/10.1007/978-3-319-67262-5.pdf#page=117","",174,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"… For us, it allows multiple possibly conflicting options–whether arising from an automated (machine) learning approach as multiple options or provided by different experts [3]–to be … Pahl, C., Brogi, A., Soldani, J., Jamshidi, P.: Cloud container technologies: a state- of-the-art review …"
43,"H Li, X Dou, C Tao, Z Hou, J Chen, J Peng…","RSI-CB: A large scale remote sensing image classification benchmark via crowdsource data",2017,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1705.10450","https://scholar.google.com/scholar?cites=15203698039222183566&as_sdt=2005&sciodt=0,5&hl=en",175,"2021-02-09 14:31:30","","","","",,,,,43,10.75,6,7,4,"Page 1. RSI-CB: A Large-Scale Remote Sensing Image Classification Benchmark via Crowdsource Data Haifeng Li, Xin Dou, Chao Tao, Zhixiang Hou, Jie Chen, Jian Peng, Min Deng, Ling Zhao School of Geosciences and Info-Physics, Central South University …"
2,"T Bakhshi","User-Centric Traffic Engineering in Software Defined Networks",2017,"","pearl.plymouth.ac.uk","https://pearl.plymouth.ac.uk/handle/10026.1/8202","https://scholar.google.com/scholar?cites=1458390567278120350&as_sdt=2005&sciodt=0,5&hl=en",176,"2021-02-09 14:31:30","","","","",,,,,2,0.50,2,1,4,"Page 1. USER-CENTRIC TRAFFIC ENGINEERING IN SOFTWARE DEFINED NETWORKS by TAIMUR BAKHSHI A thesis submitted to the University of Plymouth in partial fulfilment for the degree of DOCTOR OF PHILOSOPHY School of Computing, Electronics and Mathematics …"
0,"M Spiteri","Imaging biomarkers in paediatric brain resection MRI.",2017,"","epubs.surrey.ac.uk","http://epubs.surrey.ac.uk/842478/","",177,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"Page 1. Imaging Biomarkers in Paediatric Brain Resection MRI Michaela Spiteri Faculty of Engineering and Physical Sciences University of Surrey This dissertation is submitted for the degree of Doctor of Philosophy Centre for Vision, Speech, and Signal Processing July 2017 …"
5,"G Tiu","Classification of drill core textures for process simulation in geometallurgy: Aitik mine, Sweden",2017,"","diva-portal.org","https://www.diva-portal.org/smash/record.jsf?pid=diva2:1134455","https://scholar.google.com/scholar?cites=6393224685888101069&as_sdt=2005&sciodt=0,5&hl=en",178,"2021-02-09 14:31:30","","","","",,,,,5,1.25,5,1,4,"… 3D microscopy techniques, image analysis and machine learning tools. The results will be used to provide input parameters for process simulation. 1.1 State of the Art Textural classification of ore minerals have been done by …"
2,"KS Yim","Evaluation metrics of service-level reliability monitoring rules of a big data service",2016,"2016 IEEE 27th International Symposium on Software …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7774536/","https://scholar.google.com/scholar?cites=14888599435666643257&as_sdt=2005&sciodt=0,5&hl=en",179,"2021-02-09 14:31:30","","","","",,,,,2,0.40,2,1,5,"… A rule-based classification is used in generating alerts because manually-written rules are more human readable and writable than numerical data which may have been produced by a fully automated, machine learning system …"
41,"E Browning, R Gibb, P Glover-Kapfer, KE Jones","Passive acoustic monitoring in ecology and conservation.",2017,"","repository.oceanbestpractices.org","https://repository.oceanbestpractices.org/handle/11329/1370","https://scholar.google.com/scholar?cites=15013090741157491462&as_sdt=2005&sciodt=0,5&hl=en",180,"2021-02-09 14:31:30","","","","",,,,,41,10.25,10,4,4,"… How much do acoustic monitoring projects cost? This depends on the size and time scale of the project. State-of-the-art acoustic sensors are still often costly, although prices are falling and open-source hardware options are increasingly becoming available …"
0,"I Nikolayeva","Network and machine learning approaches to dengue omics data",2017,"","theses.fr","https://www.theses.fr/2017USPCB032","",181,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"Page 1. University Paris-Descartes, Doctoral School FDV (ED474) Systems Biology Lab and Functional Genetics of Infectious Diseases Unit, Pasteur Institute Ph.D. thesis Network and machine learning approaches to dengue omics data Iryna Nikolayeva …"
0,"S Boutnaru, L Tancman, M Markzon","Method and product for providing a predictive security product and evaluating existing security products",2017,"US Patent 9,680,851","Google Patents","https://patents.google.com/patent/US9680851B2/en","",182,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,3,4,"US9680851B2 - Method and product for providing a predictive security product and evaluating existing security products - Google Patents. Method and product for providing a predictive security product and evaluating existing security products. Download PDF Info …"
99,"A Golshan, JS Binder","Systems and methods for virtualization and emulation assisted malware detection",2016,"US Patent 9,519,781","Google Patents","https://patents.google.com/patent/US9519781B2/en","https://scholar.google.com/scholar?cites=11888495338947995846&as_sdt=2005&sciodt=0,5&hl=en",183,"2021-02-09 14:31:30","","","","",,,,,99,19.80,50,2,5,"US9519781B2 - Systems and methods for virtualization and emulation assisted malware detection - Google Patents. Systems and methods for virtualization and emulation assisted malware detection. Download PDF Info. Publication …"
5,"Big Data Senior Steering Group","The federal big data research and development strategic plan",2016,"","digitalcommons.unl.edu","https://digitalcommons.unl.edu/scholcom/20/","https://scholar.google.com/scholar?cites=5210998463218516466&as_sdt=2005&sciodt=0,5&hl=en",184,"2021-02-09 14:31:30","","","","",,,,,5,1.00,5,1,5,"… Scalable approaches are needed to tackle the full scope of this problem. Techniques employed can range from automated machine-learning algorithms to human-in-the-loop approaches, including crowdsourcing methods …"
0,"D Mahapatra","Multiple Expert Annotation Combination With Graph Cuts and Semi-Supervised Learning",,"researchgate.net","","https://www.researchgate.net/profile/Dwarikanath_Mahapatra/publication/298811157_Multiple_Expert_Annotation_Combination_With_Graph_Cuts_and_Semi-Supervised_Learning/links/56ecb88808aea35d5b985063/Multiple-Expert-Annotation-Combination-With-Graph-Cuts-and-Semi-Supervised-Learning.pdf","",185,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,,"… In previous work we have proposed (semi-)automated machine learning (ML) algorithms to detect and segment CD tissues from abdominal magnetic reso- nance (MR) images [44, 12, 45, 9]. The performance of these methods depends, to a large extent, on the quality of …"
2,"J Smolka","Self-Learning Forecast Method Selection",2016,"","se2.informatik.uni-wuerzburg.de","https://se2.informatik.uni-wuerzburg.de/publications/download/paper/1162.pdf","https://scholar.google.com/scholar?cites=10224533279143274067&as_sdt=2005&sciodt=0,5&hl=en",186,"2021-02-09 14:31:30","PDF","","","",,,,,2,0.40,2,1,5,"… on state of the art expert knowledge at that time. The next significant development was the shift from judgemental to automated ruleset generation. This means that the rules are not constructed based on expert knowledge but by applying automated machine-learning techniques …"
0,"O Pascual Sardà","Automation of predictive algorithms and application to medical data",2017,"","upcommons.upc.edu","https://upcommons.upc.edu/bitstream/handle/2117/114741/126838.pdf","",187,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,4,"… Page 3. Abstract English Automated Machine Learning (known as AutoML) is a topic that gained lot of interest recently … 6 Page 18. 2 State of the art Reviewing the literature about the topic we are working with is convenient as it can help to better understand it …"
10,"Q Junaid, A Anwaar, Z Andrej, S Arjuna…","Crisis analytics: Big data-driven crisis response",2016,"Journal of …","search.proquest.com","https://search.proquest.com/openview/4cf86fbf96af072e25f6d256c5364f7d/1?pq-origsite=gscholar&cbl=4402910","https://scholar.google.com/scholar?cites=2202809108082588377&as_sdt=2005&sciodt=0,5&hl=en",188,"2021-02-09 14:31:30","","","","",,,,,10,2.00,2,5,5,"Page 1. Journal of International Humanitarian Action Qadir et al. Journal of International Humanitarian Action (2016) 1:12 DOI 10.1186/s41018-016-0013-9 REPORT OpenAccess Crisis analytics: big data-driven crisis response …"
0,"JL Allen","pDroid",2016,"","trace.tennessee.edu","https://trace.tennessee.edu/utk_gradthes/4020/","",189,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"Page 1. University of Tennessee, Knoxville Trace: Tennessee Research and Creative Exchange Masters Theses Graduate School 8-2016 pDroid Joe Larry Allen University of Tennessee, Knoxville, jallen89@vols.utk.edu This …"
1,"RK Saha","Effective bug detection and localization using information retrieval",2016,"","repositories.lib.utexas.edu","https://repositories.lib.utexas.edu/handle/2152/40245","https://scholar.google.com/scholar?cites=11819509159712518839&as_sdt=2005&sciodt=0,5&hl=en",190,"2021-02-09 14:31:30","","","","",,,,,1,0.20,1,1,5,"… technique called BLUiR that embodies our insights and show that BLUiR outperforms the existing state-of-the-art IR-based bug localization approaches. Finally, we further improve … Our tool REPiR embodies our insight. We build REPiR on top of the state-of-the-art Indri [140] …"
0,"RWH Fisher","ExploringWeakly Labeled Data Across the Noise-Bias Spectrum",2016,"","cs.cmu.edu","http://www.cs.cmu.edu/afs/cs/user/rwfisher/www/Curriculum_Vitae_files/r_fisher_MLD_2016.pdf","",191,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,5,"… automated data analysis methods. However, the vast majority of data on the web is unstructured and unlabeled, whereas many state of the art machine learning techniques continue to rely on human annotated datasets. This …"
3,"Χ Κοντόπουλος","Τεχνικές βαθιάς μηχανικής μάθησης και Συνελικτικά Νευρωνικά Δίκτυα για την ταξινόμηση υπερφασματικών δεδομένων",2016,"","dspace.lib.ntua.gr","https://dspace.lib.ntua.gr/xmlui/bitstream/handle/123456789/41855/Kontopoulos_Christos_DeepLearning_Classification.pdf?sequence=4","https://scholar.google.com/scholar?cites=12614742886593636897&as_sdt=2005&sciodt=0,5&hl=en",192,"2021-02-09 14:31:30","PDF","","","",,,,,3,0.60,3,1,5,"… Τhe research and development of automated machine learning algorithms for image classification and object recognition, has gained significant … Κεφάλαιο 3.5), για πολλά χρόνια θεωρούνταν ως οι αλγόριθμοι στην αιχμή της τεχνολογίας (state of the art) και χρησιμοποιούνταν …"
2,"Y Liu","Mining Social Media to Understand Consumers' Health Concerns and the Public's Opinion on Controversial Health Topics.",2016,"","deepblue.lib.umich.edu","https://deepblue.lib.umich.edu/handle/2027.42/120714","https://scholar.google.com/scholar?cites=16058520894584304646&as_sdt=2005&sciodt=0,5&hl=en",193,"2021-02-09 14:31:30","","","","",,,,,2,0.40,2,1,5,"… Second, to extract health-related in- formation in Twitter, I applied a state-of-the-art medical natural language processing … Then, a conditional random field (CRF) classifier was trained on the labeled data, which outperformed other state-of-the-art medical entity extractors …"
2,"EF Ayetiran","A combined unsupervised technique for automatic classification in electronic discovery",2017,"","amsdottorato.unibo.it","http://amsdottorato.unibo.it/7789/","https://scholar.google.com/scholar?cites=9601643612159214293&as_sdt=2005&sciodt=0,5&hl=en",194,"2021-02-09 14:31:30","","","","",,,,,2,0.50,2,1,4,"… (ML) techniques. State-of-the-art algorithms for search in eDiscovery focus mainly on supervised approaches, mainly; supervised learning and interactive approaches … We distinguish this from automated machine learning techniques. For instance, a system may be trained …"
0,"RWH Fisher","Leveraging Spectral, Latent-Variable Methods to Learn from Weakly Labeled Data",2016,"","cs.cmu.edu","http://www.cs.cmu.edu/afs/cs/user/rwfisher/www/Curriculum_Vitae_files/fisher_thesis.pdf","",195,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,5,"… automated data analysis methods. However, the vast majority of data on the web is unstructured and unlabeled, whereas many state of the art machine learning techniques continue to rely on human annotated datasets. This …"
0,"A Mishra","Policy control framework-based algorithm for uncertain QoS harmonization in IP-based live video surveillance communications",2016,"Complex & Intelligent Systems","Springer","https://link.springer.com/article/10.1007/s40747-016-0018-4","",196,"2021-02-09 14:31:30","HTML","","","",,,,,0,0.00,0,1,5,"There are around 15 million surveillance camera installed in US and about 10 % of it is IP based. This number of IP-based surveillance is constantly g."
0,"J WANG","Imaging biomarkers of breast cancer derived from breast parenchyma",2017,"","eprints.lib.hokudai.ac.jp","https://eprints.lib.hokudai.ac.jp/dspace/bitstream/2115/66578/1/Jeffrey_WANG.pdf","",197,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,4,"… as a standard of volumetric anatomical imaging. In Chapter 3, a fully automated machine learning algorithm is investigated for its potential of calibrating FFDM for quantitative analysis of breast parenchyma tissue. Artificial Neural …"
4,"D Brunner","Multi-format, multi-domain and multi-algorithm metalearner system and method for monitoring human health, and deriving health status and trajectory",2017,"US Patent App. 15/442,665","Google Patents","https://patents.google.com/patent/US20170249434A1/en","https://scholar.google.com/scholar?cites=1698028947184661652&as_sdt=2005&sciodt=0,5&hl=en",198,"2021-02-09 14:31:30","","","","",,,,,4,1.00,4,1,4,"US20170249434A1 - Multi-format, multi-domain and multi-algorithm metalearner system and method for monitoring human health, and deriving health status and trajectory - Google Patents. Multi-format, multi-domain and multi …"
0,"Z Bitvai","Predicting Financial Markets using Text on the Web",2016,"","etheses.whiterose.ac.uk","http://etheses.whiterose.ac.uk/19505/1/thesis%20(1).pdf","",199,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,5,"… trading. Next, we outline several non-linear probabilistic models within the state-of-the-art Gaussian Process framework, where … time. In this research, we restrict the modelling frameworks to state-of-the-art machine learning which includes …"
27,"PF Barba, MW Marshall, CJ Lambrecht","Methods for analyzing text",2016,"US Patent 9,336,192","Google Patents","https://patents.google.com/patent/US9336192B1/en","https://scholar.google.com/scholar?cites=14635147143790991614&as_sdt=2005&sciodt=0,5&hl=en",200,"2021-02-09 14:31:30","","","","",,,,,27,5.40,9,3,5,"… At its core, a Sentiment Recognizer often has an explicit or implicit (part of a trained model) list of phrases that influence sentiment, and this list is often obtained, at least partially, through automated machine learning techniques …"
1,"MÜ Öner","Metastasis Detection and Localization in Lypmh Nodes by Using Convolutional Neural Networks",2016,"","etd.lib.metu.edu.tr","http://etd.lib.metu.edu.tr/upload/12620460/index.pdf","https://scholar.google.com/scholar?cites=3159933369484532243&as_sdt=2005&sciodt=0,5&hl=en",201,"2021-02-09 14:31:30","PDF","","","",,,,,1,0.20,1,1,5,"… Hence, we are one of the leading teams that develop a fully automated machine learning architecture to detect and localize metastasis regions in sentinel lymph node sections of breast cancer patients first time in the world …"
2,"SIJ Chien, LN Spasovic, J Lee, KC Mouskos, B Du","Feasibility of Lane Closures Using Probe Data",2017,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/32154","https://scholar.google.com/scholar?cites=7220168014406328804&as_sdt=2005&sciodt=0,5&hl=en",202,"2021-02-09 14:31:30","","","","",,,,,2,0.50,0,5,4,"Page 1. FHWA-NJ-2017-005 Feasibility of Lane Closures Using Probe Data FINAL REPORT Submitted by Steven I-Jy Chien, Ph.D. Professor of Civil and Environmental Engineering New Jersey Institute of Technology Newark …"
0,"H Ung","Mining biomarkers of epilepsy from large-scale intracranial electroencephalography",2016,"","repository.upenn.edu","https://repository.upenn.edu/edissertations/2618/","",203,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"… animal and human models of epilepsy. We develop reliable methods to quantify interictal patterns, applying state of the art techniques from machine learning, signal processing, and EEG analysis. We then validate these tools …"
0,"J Osborne-Gowey","Electrified: What Twitter Data Can Tell Us About Public Energy Discussions",2016,"","ir.library.oregonstate.edu","https://ir.library.oregonstate.edu/concern/graduate_projects/sj1393555","",204,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"Page 1. AN ABSTRACT OF THE MPP THESIS ESSAY OF Jeremiah Osborne-Gowey for the degree of Master of Public Policy in Public Policy presented on Wednesday, June 8th, 2016. Title: Electrified : what Twitter data can tell us about public energy discussions …"
0,"S Aditham","Mitigation of Insider Attacks for Data Security in Distributed Computing Environments",2017,"","scholarcommons.usf.edu","https://scholarcommons.usf.edu/etd/6639/","",205,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"… Deep learning is a branch of machine learning based on algorithms that attempt to model high level abstractions in data. It can be interpreted as automated machine learning that trains on data to make predictions. Deep learning based neural networks prove to be efficient tools …"
4,"BLS Ferreira","Privacy-preserving efficient searchable encryption",2016,"","run.unl.pt","https://run.unl.pt/handle/10362/19797","https://scholar.google.com/scholar?cites=16641858569437729157&as_sdt=2005&sciodt=0,5&hl=en",206,"2021-02-09 14:31:30","","","","",,,,,4,0.80,4,1,5,"… Page 29. 1.3. MAIN CONTRIBUTIONS SUMMARY automated machine learning operations used to find homogeneous groups of ob- jects in high-dimensional descriptors and build more compact representations of them); and …"
0,"G Lupinacci, L Pagnotta, G Gatti","<< An>> investigation on the usability of the Kinect by Microsoft in upper limb rehabilitation after stroke",2016,"","dspace.unical.it","http://dspace.unical.it/handle/10955/1296","",207,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,3,5,"… The potentiality of the VR in this field was highlighted. In fact, from the analysis of the state of the art of systems actually available and of clinical evidences on the application of several technologies and approaches, it is clear that interesting research activities can be conducted …"
0,"M Böck","Learning of Probabilistic Models to Infer Gene Regulatory Networks",2016,"","mediatum.ub.tum.de","https://mediatum.ub.tum.de/1272162","",208,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"… Both approaches were evaluated against synthetic and biological data sets and performed equally or better than state-of-the-art methods in several benchmarks … The following sections give a short overview of the state of the art in network infer- ence …"
0,"BL da Silva Ferreira","Privacy-Preserving Efficient Searchable Encryption",2016,"","search.proquest.com","https://search.proquest.com/openview/f4a2f0e95604ed56a866210663e5bd1e/1?pq-origsite=gscholar&cbl=2026366&diss=y","",209,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"… Page 30. 1.3. MAIN CONTRIBUTIONS SUMMARY automated machine learning operations used to find homogeneous groups of ob- jects in high-dimensional descriptors and build more compact representations of them); and …"
0,"C Dengler, B Lohmann","Actor-Critic Reinforcement-Learning in der Anwendung am Beispiel einer schweren Kette",2017,"Proceedings. 27. Workshop …","books.google.com","https://books.google.com/books?hl=en&lr=&id=x0RBDwAAQBAJ&oi=fnd&pg=PA51&dq=%22automated+machine+learning%22+%22state+of+the+art%22&ots=QJD6VDAumF&sig=nc0oPsTo-AZAMslZ6QzWi2cApAY","",210,"2021-02-09 14:31:30","HTML","","","",,,,,0,0.00,0,2,4,"… consisting of the well known Numenta Anomaly Benchmark (NAB, 58 mostly real-world time series)[6] and of a subset of the Yahoo's S5 Webscope benchmark [5](A3, 100 synthetic time series) and we compare our algorithm to several state-of-the-art algorithms: Numenta's …"
